Component,Document,Tag,URL,Agency
OGC,Office of General Counsel Release to AP 13 of 20,Office of General Counsel Release to AP,https://www.dhs.gov/sites/default/files/publications/dhs10-100-appeal-response-redacted-and-locked-down-img-part13.pdf,DHS
OGC,Office of General Counsel Release to AP 14 of 20,Office of General Counsel Release to AP,https://www.dhs.gov/sites/default/files/publications/dhs10-100-appeal-response-redacted-and-locked-down-img-part14.pdf,DHS
OGC,Office of General Counsel Release to AP 15 of 20,Office of General Counsel Release to AP,https://www.dhs.gov/sites/default/files/publications/dhs10-100-appeal-response-redacted-and-locked-down-img-part15.pdf,DHS
OGC,Office of General Counsel Release to AP 16 of 20,Office of General Counsel Release to AP,https://www.dhs.gov/sites/default/files/publications/dhs10-100-appeal-response-redacted-and-locked-down-img-part16.pdf,DHS
OGC,Office of General Counsel Release to AP 17 of 20,Office of General Counsel Release to AP,https://www.dhs.gov/sites/default/files/publications/dhs10-100-appeal-response-redacted-and-locked-down-img-part17.pdf,DHS
OGC,Office of General Counsel Release to AP 18 of 20,Office of General Counsel Release to AP,https://www.dhs.gov/sites/default/files/publications/dhs10-100-appeal-response-redacted-and-locked-down-img-part18.pdf,DHS
OGC,Office of General Counsel Release to AP 19 of 20,Office of General Counsel Release to AP,https://www.dhs.gov/sites/default/files/publications/dhs10-100-appeal-response-redacted-and-locked-down-img-part19.pdf,DHS
OGC,Office of General Counsel Release to AP 20 of 20,Office of General Counsel Release to AP,https://www.dhs.gov/sites/default/files/publications/dhs10-100-appeal-response-redacted-and-locked-down-img-part20.pdf,DHS
IA,Fusion Center Assessment Reports 2011,Fusion Center Assessment Reports,https://www.dhs.gov/sites/default/files/publications/2011-fusion-center-report.pdf,DHS
IA,Fusion Center Assessment Reports 2012,Fusion Center Assessment Reports,https://www.dhs.gov/sites/default/files/publications/2012-fusion-center-report.pdf,DHS
IA,Fusion Center Assessment Reports 2013,Fusion Center Assessment Reports,https://www.dhs.gov/sites/default/files/publications/2013-fusion-center-report.pdf,DHS
IA,Fusion Center Assessment Reports 2014,Fusion Center Assessment Reports,https://www.dhs.gov/sites/default/files/publications/2014-fusion-center-report.pdf,DHS
IA,I&A PPD 28,"Presidential Policy Directive 28 (PPD-28) Signals Intelligence Activities, January 17, 2014",https://www.dhs.gov/sites/default/files/publications/i%26a-ppd-28.pdf,DHS
IA,Office of Intelligence and Analysis Intelligence Oversight Program and Guidelines,Office of Intelligence and Analysis Intelligence Oversight Program and Guidelines,https://www.dhs.gov/sites/default/files/publications/office-of-intelligence-and-analysis-intelligence-oversight-program-and-guidelines.pdf,DHS
NPPD,NPPD FOIA Log- FY 2009,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/nppd_foia_log_fy_2009_2010.pdf,DHS
NPPD,NPPD FOIA Log- FY 2010,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/nppd-foia-log-fy-2010.pdf,DHS
NPPD,NPPD FOIA Log- FY 2011,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/nppd-foia-log-fy-2011.pdf,DHS
NPPD,NPPD FOIA Log- FY 2012,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/nppd-foia-log-fy-2012.pdf,DHS
NPPD,NPPD FOIA Log- FY 2013,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/nppd-foia-log-fy-2013_0.pdf,DHS
NPPD,NPPD FOIA Log- FY 2014,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/nppd-foia-log-fy14_0.pdf,DHS
NPPD,NPPD FOIA Log- FY 2015,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/nppd-fy15-foia-log.pdf,DHS
NPPD,NPPD FOIA Log- FY 2016-2017,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/NPPD%20FOIA%20Logs%20FY%2016-17.pdf,DHS
NPPD,CISA FOIA Logs- FY 2018,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/fy_2018_cisa_foia_log.pdf,DHS
NPPD,CISA FOIA Logs- FY 2019,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/fy_2019_cisa_foia_log.pdf,DHS
NPPD,CISA FOIA Logs- Oct 2019 through Feb 2020,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/october_2019_-_february_2020_cisa_foia_log_2.pdf,DHS
NPPD,CISA FOIA Logs- March 2020 through September 2020,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/march_-_september_2020_cisa_foia_log.pdf,DHS
NPPD,CISA FOIA Logs- October 2020 through January 2021,NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/publications/cisa_foia_log_10.20_-_1.21.pdf,DHS
NPPD,CISA FOIA Logs- FY 2021 (February- September),NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/2022-05/DHS%20CISA%20Office%20FOIA%20Log%20-%20FY%202021%20%28February%20-%20September%29.pdf,DHS
NPPD,CISA FOIA Logs- FY 2022 (October- December),NPPD FOIA Logs,https://www.dhs.gov/sites/default/files/2022-05/DHS%20CISA%20Office%20FOIA%20Log%20-%20FY%202022%20%28October%20-%20December%29.pdf,DHS
NPPD,DHS OBIM Office FOIA Log - FY 2022 (January - March),OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/2022-09/DHS%20OBIM%20Office%20FOIA%20Log%20-%20FY%202022%20%28January%20-%20March%29.pdf,DHS
NPPD,DHS OBIM Office FOIA Log - FY 2022 (October - December) Part 1,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/2022-05/DHS%20OBIM%20Office%20FOIA%20Log%20-%20FY%202022%20%28October%20-%20December%29%20Part%201.pdf,DHS
NPPD,DHS OBIM Office FOIA Log - FY 2022 (October - December) Part 2,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/2022-05/DHS%20OBIM%20Office%20FOIA%20Log%20-%20FY%202022%20%28October%20-%20December%29%20Part%20%20%20%202.pdf,DHS
NPPD,DHS OBIM Office FOIA Log - FY 2021 (April - September) Part 1,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/2022-05/DHS%20OBIM%20Office%20FOIA%20Log%20-%20FY%202021%20%28April%20-%20September%29%20Part%20%201.pdf,DHS
NPPD,DHS OBIM Office FOIA Log - FY 2021 (April - September) Part 2,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/2022-05/DHS%20OBIM%20Office%20FOIA%20Log%20-%20FY%202021%20%28April%20-%20September%29%20Part%202.pdf,DHS
NPPD,DHS OBIM Office FOIA Log - FY 2021 (April - September) Part 3,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/2022-05/DHS%20OBIM%20Office%20FOIA%20Log%20-%20FY%202021%20%28April%20-%20September%29%20Part%20%20%203.pdf,DHS
NPPD,DHS OBIM Office FOIA Log - FY 2021 (April - September) Part 4,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/2022-05/DHS%20OBIM%20Office%20FOIA%20Log%20-%20FY%202021%20%28April%20-%20September%29%20Part%204.pdf,DHS
NPPD,DHS OBIM Office FOIA Log - FY 2021 (October - March) (Part 1),OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/2022-04/DHS%20OBIM%20Office%20FOIA%20Log%20-%20FY%202021%20%28October%20-%20March%29%20%28Part%201%29.pdf,DHS
NPPD,DHS OBIM Office FOIA Log - FY 2021 (October - March) (Part 2),OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/2022-04/DHS%20OBIM%20Office%20FOIA%20Log%20-%20FY%202021%20%28October%20-%20March%29%20%28Part%202%29.pdf,DHS
NPPD,DHS OBIM Office FOIA Log - FY 2020 (July - September),OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/2022-04/DHS%20OBIM%20Office%20FOIA%20Log%20-%20FY%202020%20%28July%20-%20September%29.pdf,DHS
NPPD,OBIM FOIA Log - January - June 2020,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/january_-_june_2020_obim_foia_log.pdf,DHS
NPPD,OBIM FOIA Log - October - December 2019,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/october_-_december_2019_obim_foia_log.pdf,DHS
NPPD,FY 2019 OBIM FOIA Log_Part1,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/fy_2019_obim_foia_log_part1.pdf,DHS
NPPD,FY 2019 OBIM FOIA Log_Part2,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/fy_2019_obim_foia_log_part2.pdf,DHS
NPPD,FY 2019 OBIM FOIA Log_Part3,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/fy_2019_obim_foia_log_part3.pdf,DHS
NPPD,FY 2019 OBIM FOIA Log_Part4,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/fy_2019_obim_foia_log_part4.pdf,DHS
NPPD,FY 2019 OBIM FOIA Log_Part5,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/fy_2019_obim_foia_log_part5.pdf,DHS
NPPD,FY 2018 OBIM FOIA Log_Part1,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/fy_2018_obim_foia_log_part1.pdf,DHS
NPPD,FY 2018 OBIM FOIA Log_Part2,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/fy_2018_obim_foia_log_part2.pdf,DHS
NPPD,FY 2018 OBIM FOIA Log_Part3,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/fy_2018_obim_foia_log_part3.pdf,DHS
NPPD,FY 2018 OBIM FOIA Log_Part4,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/fy_2018_obim_foia_log_part4.pdf,DHS
NPPD,OBIM FOIA Log - FY 2017 Part 1 of 4,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/OBIM%20FOIA%20Log%20FY2017_Redacted-part%201%20of%204.pdf,DHS
NPPD,OBIM FOIA Log - FY 2017 Part 2 of 4,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/OBIM%20FOIA%20Log%20FY2017_Redacted-part%202%20of%204.pdf,DHS
NPPD,OBIM FOIA Log - FY 2017 Part 3 of 4,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/OBIM%20FOIA%20Log%20FY2017_Redacted-part%203%20of%204.pdf,DHS
NPPD,OBIM FOIA Log - FY 2017 Part 4 of 4,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/OBIM%20FOIA%20Log%20FY2017_Redacted-part%204%20of%204.pdf,DHS
NPPD,OBIM FOIA Log - FY 2016,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/OBIM%20FOIA%20Log%20FY2016_Redacted.pdf,DHS
NPPD,OBIM FOIA Log - FY 2015,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/foia-log-2015-updated-july-2015.pdf,DHS
NPPD,OBIM FOIA Log - FY 2014,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/obim-foia-log-fy14_0_0_0.pdf,DHS
NPPD,OBIM FOIA Log - FY 2013,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/obim_foia_log_fy_2013_0.pdf,DHS
NPPD,US-VISIT FOIA Log - FY 2010,OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/us_visit_foia_log_fiscal_year_2010.pdf,DHS
NPPD,US-VISIT FOIA Log - FY 2009 (4),OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/us_visit_foia_log_fiscal_year_2009_4.pdf,DHS
NPPD,US-VISIT FOIA Log - FY 2009 (3),OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/us_visit_foia_log_fiscal_year_2009_3.pdf,DHS
NPPD,US-VISIT FOIA Log - FY 2009 (2),OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/us_visit_foia_log_fiscal_year_2009_2.pdf,DHS
NPPD,US-VISIT FOIA Log - FY 2009 (1),OBIM FOIA Logs,https://www.dhs.gov/sites/default/files/publications/us_visit_foia_log_fiscal_year_2009_1.pdf,DHS
NPPD,Advanced External Training Opportunities- Directive 064-02,NPPD Management Directives,https://www.dhs.gov/sites/default/files/publications/nppd-advanced-extermal-training-opportunities-directive-064-02.pdf,DHS
NPPD,Directives System- Directive 200-1,NPPD Management Directives,https://www.dhs.gov/sites/default/files/publications/nppd-directives-system-directive-200-1_0.pdf,DHS
NPPD,Freedom of Information Act Compliance- Directive 460-01,NPPD Management Directives,https://www.dhs.gov/sites/default/files/publications/nppd-freedom-of-information-act-compliance-directive-460-01_0.pdf,DHS
NPPD,Principles of Integrity and Professional Responsibility- Directive 500-1,NPPD Management Directives,https://www.dhs.gov/sites/default/files/publications/nppd-principles-of-integrity-and-professional-responsibility-directive-500-1_0.pdf,DHS
NPPD,Privacy Protection- Directive 300-1,NPPD Management Directives,https://www.dhs.gov/sites/default/files/publications/nppd-privacy-protection-directive-300-1_0.pdf,DHS
NPPD,"Prohibited Items Program, NPPD FPS Directive 15.9.3.1 rev 1",NPPD Management Directives,https://www.dhs.gov/sites/default/files/publications/nppd-fps-prohibited-items-program-directive-15.9.3.1-rev-1_0.pdf,DHS
NPPD,Telework Program- Directive 123-01,NPPD Management Directives,https://www.dhs.gov/sites/default/files/publications/nppd-telework-program-directive-123-01_0.pdf,DHS
NPPD,Training and Learning Board- Directive 064-01,NPPD Management Directives,https://www.dhs.gov/sites/default/files/publications/nppd-training-and-learning-board-directive-064-01_0.pdf,DHS
NPPD,Accel Corporation Award HSCEEH-09-D-00004,Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/accel-corporation-award-hsceeh-09-d-00004,DHS
NPPD,American Eagle Protective Services Corporation Award HSHQW8-13-D-00001,Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/american-eagle-protective-services-corporation-award-hshqw8-13-d-00001,DHS
NPPD,"American-Paragon Protective Services, LLC Award HSHQE3-14-D-00004",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/american-paragon-protective-services-llc-award-hshqe3-14-d-00004,DHS
NPPD,Ares Group Inc Award HSCEE3-08-A-00003,Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/ares-group-inc-award-hscee3-08-00003,DHS
NPPD,"CACI-ISS, Inc Award HSHQDC-09-D-0004",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/caci-iss-inc-award-hshqdc-09-d-0004,DHS
NPPD,"Central Technology, Inc HSHQDC-07-F-00157",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/centra-technology-inc-award-hshqdc-07-f-00157,DHS
NPPD,"Coastal International Security, Inc Award HSHQEC-14-D-00006",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/coastal-international-security-inc-award-hshqec-14-d-00006,DHS
NPPD,Coastal International Security Inc Award HSCEE-10-A-00001,Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/coastal-international-security-inc-award-hscee-10-00001,DHS
NPPD,"Dallmann Systems, Inc Award HSHQE5-12-P-00034",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/dallmann-systems-inc-award-hshqe5-12-p-00034,DHS
NPPD,"Deco, Inc Award HSCEC7-10-a-00002",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/deco-inc-award-hscec7-10-00002,DHS
NPPD,"FJC Security Services, Inc Award HSHQE2-00013-D-01",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/fjc-security-services-inc-award-hshqe2-13-d-00001,DHS
NPPD,"FJC Security Services, Inc Award HSCEC7-10-A-00008",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/fjc-security-services-inc-award-hscec7-10-00008,DHS
NPPD,"FJC Security Services, Inc Award HSCEE2-08-A-00005",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/fjc-security-services-inc-award-hscee2-08-00005,DHS
NPPD,"FJC Security Services, Inc Award HSCEE2-08-A-00003",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/fjc-security-services-inc-award-hscee2-08-00003,DHS
NPPD,"FJC Security Services, Inc Award HSHQDC-09-J-00153",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/fjc-security-services-inc-award-hshqdc-09-j-00153,DHS
NPPD,"General Dynamics One Source, Award LLC HSHQDC-09-J-00153",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/general-dynamics-one-source-award-llc-hshqdc-09-j-00153,DHS
NPPD,"General Dynamics One Source, LLC Award HSHQDC-08-J-00116",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/general-dynamics-one-source-llc-award-hshqdc-08-j-00116,DHS
NPPD,"General Dynamics One Source, LLC Award HSHQDC-07-J-00744",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/general-dynamics-one-source-llc-hshqdc-07-j-00744,DHS
NPPD,"General Dynamics One Source, LLC Award HSHQDC-06-D-00024",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/general-dynamics-one-source-llc-award-hshqdc-06-d-00024-0,DHS
NPPD,"G4S Government Solutions, Inc Award HSHQE5-13-D-0001",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/g4s-government-solutions-inc-award-hshqe5-13-d-0001,DHS
NPPD,JDG Associates Inc Award HSHQEH-12-A-00005,Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/jdg-associates-inc-award-hshqeh-12-00005,DHS
NPPD,"Paragon Systems, Inc Award HSHQE3-14-D-00002",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/paragon-systems-inc-award-hshqe3-14-d-00002,DHS
NPPD,"Paragon Systems, Inc Award HSHQE5-14-D-00002",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/paragon-systems-inc-award-hshqe5-14-d-00002,DHS
NPPD,"Paragon Systems, Inc Award HSHQEC-13-D-00016",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/paragon-systems-inc-award-hshqec-13-d-00016,DHS
NPPD,"Paragon Systems, Inc Award HSHQE1-13-D-00002",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/paragon-systems-inc-award-hshqe1-13-d-00002,DHS
NPPD,"Paragon Systems, Inc Award HSHQWA-12-D-00001",Procurement Awards and Orders- Awards,https://www.dhs.gov/publication/paragon-systems-inc-award-hshqwa-12-d-00001,DHS
